OrderID,OrderDate,CustomerID,Region,ProductCategory,ProductName,Channel,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Returned,UnitCost,ListPrice,GrossMarginPct,Supplier,Segment,AcquisitionChannel,SignupYear,LoyaltyTier,ReturnReason,RefundAmount,RestockedFlag,COGS,GrossProfit,NetContribution
ORD50584,2025-04-23,C1110,Midwest,Apparel,Denim Jacket,Mobile App,43.06,3,0.15,4.78,109.80,false,45.49,79.95,0.431,Meridian,Returning,Email,2023,Bronze,,0,,136.47,-26.67,-26.67
ORD50381,2025-11-01,C1074,West,Footwear,Canvas Sneakers,In-Store,110.84,2,0.1,0.00,199.51,true,93.6,111.96,0.164,Northwind,New,Paid Social,2023,Bronze,Changed mind,195.82,Y,187.20,12.31,-183.51
ORD50441,2025-03-24,C1007,West,Beauty,Face Serum,Online,61.09,3,0,7.88,183.27,false,17.07,37.93,0.55,Northwind,Returning,Organic,2024,Bronze,,0,,51.21,132.06,132.06
ORD50434,2025-04-30,C1141,East,Accessories,Wool Scarf,In-Store,36.77,1,0,0.00,36.77,false,29.0,57.99,0.5,Northwind,Returning,Referral,2024,Bronze,,0,,29.00,7.77,7.77
ORD50731,2025-07-17,C1078,West,Accessories,Tote Bag,Online,57.38,1,0.05,7.63,54.51,false,25.12,50.23,0.5,Globex,Returning,Organic,2025,Bronze,,0,,25.12,29.39,29.39
ORD50119,2025-05-24,C1168,South,Accessories,Baseball Cap,Mobile App,16.99,1,0.05,3.55,16.14,false,26.45,52.9,0.5,Meridian,New,Paid Social,2025,Bronze,,0,,26.45,-10.31,-10.31
ORD50445,2025-05-22,C1118,South,Footwear,Canvas Sneakers,Online,161.36,1,0.3,0.00,112.95,false,93.6,111.96,0.164,Northwind,Returning,Email,2023,Silver,,0,,93.60,19.35,19.35
ORD50202,2025-09-21,C1091,West,Footwear,Loafers,Online,142.64,3,0,7.44,427.92,false,84.63,101.23,0.164,Meridian,Returning,Paid Social,2023,Silver,,0,,253.89,174.03,174.03
ORD50428,2025-10-04,C1064,South,Beauty,Hand Cream,Online,62.81,3,0.15,3.70,160.17,false,17.77,39.49,0.55,Northwind,Returning,Email,2024,Silver,,0,,53.31,106.86,106.86
ORD50153,2025-05-27,C1179,South,Footwear,Canvas Sneakers,Online,63.77,1,0.3,10.59,44.64,false,93.6,111.96,0.164,Northwind,Returning,Paid Social,2023,Bronze,,0,,93.60,-48.96,-48.96
ORD50843,2025-08-02,C1011,West,Beauty,Hand Cream,Online,84.78,4,0.1,3.56,305.21,false,17.77,39.49,0.55,Northwind,VIP,Email,2023,Gold,,0,,71.08,234.13,234.13
ORD50321,2025-08-09,C1010,Midwest,Accessories,Sunglasses,Online,59.11,2,0.15,5.26,100.49,false,26.16,52.33,0.5,Northwind,New,Referral,2023,Gold,,0,,52.32,48.17,48.17
ORD50537,2025-05-29,C1158,West,Apparel,Summer Dress,In-Store,39.79,2,0.3,0.00,55.71,false,40.56,71.29,0.431,Globex,Returning,Paid Social,2023,Silver,,0,,81.12,-25.41,-25.41
ORD50617,2025-04-06,C1095,East,Apparel,Denim Jacket,Online,85.06,1,0,7.12,85.06,false,45.49,79.95,0.431,Meridian,Returning,Email,2023,Gold,,0,,45.49,39.57,39.57
ORD50878,2025-04-06,C1172,East,Footwear,Loafers,In-Store,84.72,2,0.1,0.00,152.50,false,84.63,101.23,0.164,Meridian,New,Paid Social,2024,Bronze,,0,,169.26,-16.76,-16.76
ORD50207,2025-03-10,C1123,East,Apparel,Wool Sweater,Online,38.28,1,0.05,5.88,36.37,false,35.65,62.66,0.431,Acme,New,Paid Social,2024,Silver,,0,,35.65,0.72,0.72
ORD50236,2025-04-19,C1033,Midwest,Footwear,,Online,127.77,1,0.1,6.72,114.99,false,,,,,New,Organic,2023,Bronze,,0,,,,
ORD50727,2025-08-30,C1127,South,Accessories,Baseball Cap,Online,77.98,1,0.05,7.03,74.08,true,26.45,52.9,0.5,Meridian,New,Paid Social,2024,Silver,Late delivery,73.12,N,26.45,47.63,-25.49
ORD50285,2025-07-10,C1067,East,Home,Throw Pillow,Mobile App,63.68,2,0,9.70,127.36,false,26.26,45.27,0.42,Acme,New,Referral,2024,Silver,,0,,52.52,74.84,74.84
ORD50875,2025-07-01,C1053,South,Beauty,Perfume,In-Store,55.25,3,0,0.00,165.75,false,15.84,35.21,0.55,Acme,Returning,Organic,2023,Bronze,,0,,47.52,118.23,118.23
ORD50414,2025-03-19,C1133,East,Footwear,Leather Boots,Online,150.69,2,0.1,0.00,271.24,false,94.79,113.39,0.164,Meridian,New,Paid Social,2024,Bronze,,0,,189.58,81.66,81.66
ORD50264,2025-09-23,C1080,West,Beauty,Face Serum,Online,38.59,3,0,6.67,115.77,false,17.07,37.93,0.55,Northwind,Returning,Email,2024,Silver,,0,,51.21,64.56,64.56
ORD50607,2025-02-14,C1077,West,Accessories,Wool Scarf,Online,25.32,1,0,11.28,25.32,false,29.0,57.99,0.5,Northwind,Returning,Email,2024,Bronze,,0,,29.00,-3.68,-3.68
ORD50447,2025-09-14,C1006,East,Accessories,Leather Belt,In-Store,40.70,1,0.05,0.00,38.66,false,26.41,52.82,0.5,Umbra,Returning,Organic,2023,Bronze,,0,,26.41,12.25,12.25
ORD50052,2025-03-26,C1106,West,Beauty,Hand Cream,In-Store,56.94,1,0,0.00,56.94,false,17.77,39.49,0.55,Northwind,Returning,Referral,2023,Silver,,0,,17.77,39.17,39.17
ORD50888,2025-03-06,C1080,West,Accessories,Wool Scarf,Mobile App,35.59,2,0.05,8.18,67.62,false,29.0,57.99,0.5,Northwind,Returning,Email,2024,Silver,,0,,58.00,9.62,9.62
ORD50893,2025-08-09,C1086,West,Accessories,Baseball Cap,Online,80.28,2,0,6.49,160.56,true,26.45,52.9,0.5,Meridian,Returning,Organic,2024,Bronze,Defective,149.08,Y,52.90,107.66,-41.42
ORD50460,2025-08-22,C1147,East,Footwear,Loafers,In-Store,155.02,3,0,0.00,465.06,false,84.63,101.23,0.164,Meridian,Returning,Referral,2024,Silver,,0,,253.89,211.17,211.17
ORD50040,2025-02-07,C1065,Midwest,Apparel,Denim Jacket,In-Store,26.68,1,0,0.00,24.01,false,45.49,79.95,0.431,Meridian,Returning,Referral,2023,Bronze,,0,,45.49,-21.48,-21.48
ORD50475,2025-09-19,C1104,East,Apparel,Wool Sweater,In-Store,31.75,3,0,0.00,95.25,false,35.65,62.66,0.431,Acme,Returning,Organic,2024,Silver,,0,,106.95,-11.70,-11.70
ORD50917,2025-06-06,C1103,West,Home,Ceramic Mug,Online,69.32,4,0,8.09,277.28,true,27.46,47.34,0.42,Meridian,VIP,Organic,2024,Gold,Wrong size / poor fit,236.95,Y,109.84,167.44,-69.51
ORD50089,2025-09-13,C1157,South,Accessories,Sunglasses,Mobile App,85.20,3,0,0.00,255.60,false,26.16,52.33,0.5,Northwind,Returning,Organic,2024,Silver,,0,,78.48,177.12,177.12
ORD50246,2025-03-18,C1023,West,Accessories,Wool Scarf,Online,83.47,3,0,10.88,237.89,false,29.0,57.99,0.5,Northwind,VIP,Organic,2024,Gold,,0,,87.00,150.89,150.89
ORD50838,2025-08-12,C1054,Midwest,Accessories,Sunglasses,Online,49.64,3,0.4,0.00,89.35,true,26.16,52.33,0.5,Northwind,Returning,Referral,2025,Bronze,Damaged in transit,79.28,N,78.48,10.87,-68.41
ORD50687,2025-03-13,C1100,West,Apparel,Denim Jacket,In-Store,51.61,2,0,0.00,103.22,false,45.49,79.95,0.431,Meridian,VIP,Paid Social,2025,Gold,,0,,90.98,12.24,12.24
ORD50341,2025-07-16,C1056,East,Apparel,Wool Sweater,Mobile App,76.95,2,0.2,10.73,123.12,false,35.65,62.66,0.431,Acme,Returning,Organic,2023,Bronze,,0,,71.30,51.82,51.82
ORD50164,2025-10-05,C1021,Midwest,Beauty,Bath Set,Mobile App,50.06,2,0.1,10.47,90.11,false,19.67,43.71,0.55,Umbra,New,Referral,2024,Silver,,0,,39.34,50.77,50.77
ORD50548,2025-01-19,C1081,Midwest,Footwear,Sandals,Online,50.02,1,0.1,4.44,45.02,false,103.25,123.51,0.164,Acme,New,Email,2023,Gold,,0,,103.25,-58.23,-58.23
ORD50224,2025-01-14,C1016,South,Home,Throw Pillow,In-Store,64.37,1,0.1,0.00,57.93,false,26.26,45.27,0.42,Acme,Returning,Referral,2025,Silver,,0,,26.26,31.67,31.67
ORD50490,2025-06-04,C1022,East,Beauty,Perfume,Mobile App,26.51,4,0,3.56,106.04,false,15.84,35.21,0.55,Acme,VIP,Email,2023,Gold,,0,,63.36,42.68,42.68
ORD50500,2025-12-31,C1012,West,Home,Table Lamp,In-Store,72.69,1,0,0.00,50.88,false,26.19,45.15,0.42,Acme,Returning,Organic,2025,Bronze,,0,,26.19,24.69,24.69
ORD50243,2025-10-04,C1043,Midwest,Footwear,,Online,85.45,2,0.1,11.96,153.81,false,,,,,New,Paid Social,2024,Bronze,,0,,,,
ORD50569,2025-11-15,C1058,West,Beauty,Lip Balm,Mobile App,46.74,3,0.05,10.98,133.21,true,16.19,35.98,0.55,Globex,New,Organic,2025,Bronze,Wrong size / poor fit,114.01,Y,48.57,84.64,-29.37
ORD50481,2025-07-09,C1122,East,Beauty,Lip Balm,In-Store,15.82,1,0.15,0.00,13.45,false,16.19,35.98,0.55,Globex,New,Referral,2024,Silver,,0,,16.19,-2.74,-2.74
ORD50410,2025-04-06,C1144,Midwest,Accessories,Baseball Cap,Mobile App,17.27,1,0,9.92,17.27,true,26.45,52.9,0.5,Meridian,Returning,Organic,2024,Bronze,Wrong size / poor fit,16.44,Y,26.45,-9.18,-25.62
ORD50643,2025-07-16,C1036,West,Apparel,Summer Dress,In-Store,43.31,1,0.05,0.00,41.14,false,40.56,71.29,0.431,Globex,New,Organic,2024,Silver,,0,,40.56,0.58,0.58
ORD50272,2025-11-28,C1105,East,Home,Throw Pillow,In-Store,12.84,2,0.15,0.00,21.83,false,26.26,45.27,0.42,Acme,Returning,Organic,2023,Gold,,0,,52.52,-30.69,-30.69
ORD50554,2025-06-29,C1135,East,Beauty,Lip Balm,Online,27.37,1,0.05,9.94,26.00,false,16.19,35.98,0.55,Globex,New,Paid Social,2024,Bronze,,0,,16.19,9.81,9.81
ORD50380,2025-12-05,C1131,East,Home,Throw Pillow,In-Store,69.59,4,0.45,0.00,153.10,false,26.26,45.27,0.42,Acme,VIP,Referral,2023,Silver,,0,,105.04,48.06,48.06
ORD50758,2025-08-07,C1044,West,Accessories,Wool Scarf,Mobile App,83.32,2,0,9.37,166.64,true,29.0,57.99,0.5,Northwind,Returning,Organic,2025,Bronze,Wrong size / poor fit,165.1,N,58.00,108.64,-56.46
ORD50524,2025-06-23,C1122,East,Apparel,Wool Sweater,In-Store,48.79,2,0.15,0.00,82.94,false,35.65,62.66,0.431,Acme,New,Referral,2024,Silver,,0,,71.30,11.64,11.64
ORD50257,2025-03-28,C1024,West,Beauty,Face Serum,In-Store,16.81,1,0,0.00,16.81,false,17.07,37.93,0.55,Northwind,Returning,Paid Social,2024,Bronze,,0,,17.07,-0.26,-0.26
ORD50015,2025-06-06,C1027,South,Apparel,Wool Sweater,Online,80.89,2,0.05,5.42,153.69,false,35.65,62.66,0.431,Acme,New,Email,2023,Silver,,0,,71.30,82.39,82.39
ORD50714,2025-11-09,C1169,West,Beauty,Face Serum,In-Store,49.82,5,0,0.00,249.10,false,17.07,37.93,0.55,Northwind,VIP,Referral,2024,Gold,,0,,85.35,163.75,163.75
ORD50232,2025-10-06,C1081,Midwest,Beauty,Lip Balm,Online,60.73,2,0,6.18,121.46,false,16.19,35.98,0.55,Globex,New,Email,2023,Gold,,0,,32.38,89.08,89.08
ORD50138,2025-09-03,C1128,West,Apparel,,In-Store,35.19,2,0.05,0.00,66.86,false,,,,,New,Paid Social,2023,Bronze,,0,,,,
ORD50086,2025-11-20,C1058,West,Apparel,Classic Tee,Online,106.76,2,0.1,4.68,192.17,false,40.01,70.32,0.431,Acme,New,Organic,2025,Bronze,,0,,80.02,112.15,112.15
ORD50197,2025-09-17,C1113,West,Beauty,Bath Set,In-Store,49.14,1,0,0.00,44.23,false,19.67,43.71,0.55,Umbra,Returning,Organic,2023,Bronze,,0,,19.67,24.56,24.56
ORD50244,2025-07-10,C1148,South,Footwear,Running Shoes,Online,65.30,3,0,0.00,195.90,false,94.62,113.18,0.164,Meridian,Returning,Paid Social,2024,Silver,,0,,283.86,-87.96,-87.96
ORD50713,2025-01-19,C1126,East,Footwear,Sandals,Online,49.61,1,0,4.21,49.61,false,103.25,123.51,0.164,Acme,New,Paid Social,2024,Silver,,0,,103.25,-53.64,-53.64
ORD50090,2025-06-28,C1146,Midwest,Footwear,Leather Boots,Mobile App,167.77,2,0.4,10.00,201.32,false,94.79,113.39,0.164,Meridian,New,Email,2023,Bronze,,0,,189.58,11.74,11.74
ORD50293,2025-07-14,C1131,East,Home,Cotton Throw,Online,76.10,3,0,5.60,205.47,false,27.21,46.91,0.42,Acme,VIP,Referral,2023,Silver,,0,,81.63,123.84,123.84
ORD50869,2025-06-17,C1174,East,Home,Cotton Throw,Online,35.75,1,0,5.30,35.75,false,27.21,46.91,0.42,Acme,New,Organic,2024,Bronze,,0,,27.21,8.54,8.54
ORD50779,2025-08-11,C1155,South,Apparel,Wool Sweater,In-Store,25.96,1,0,0.00,25.96,false,35.65,62.66,0.431,Acme,Returning,Email,2025,Silver,,0,,35.65,-9.69,-9.69
ORD50762,2025-10-07,C1178,East,Accessories,Wool Scarf,Online,30.82,2,0,9.94,61.64,false,29.0,57.99,0.5,Northwind,VIP,Referral,2024,Gold,,0,,58.00,3.64,3.64
ORD50275,2025-04-04,C1083,West,Apparel,Summer Dress,In-Store,89.44,2,0.05,0.00,169.94,false,40.56,71.29,0.431,Globex,New,Paid Social,2025,Gold,,0,,81.12,88.82,88.82
ORD50163,2025-08-13,C1153,Midwest,Beauty,Face Serum,Mobile App,12.78,2,0,4.59,25.56,false,17.07,37.93,0.55,Northwind,Returning,Email,2025,Bronze,,0,,34.14,-8.58,-8.58
ORD50228,2025-01-03,C1141,East,Beauty,Hand Cream,In-Store,17.82,3,0,0.00,53.46,false,17.77,39.49,0.55,Northwind,Returning,Referral,2024,Bronze,,0,,53.31,0.15,0.15
ORD50654,2025-04-16,C1161,Midwest,Beauty,Hand Cream,In-Store,50.13,4,0.05,0.00,190.49,false,17.77,39.49,0.55,Northwind,VIP,Referral,2025,Gold,,0,,71.08,119.41,119.41
ORD50292,2025-07-01,C1157,South,Apparel,Summer Dress,Online,28.05,4,0.2,0.00,89.76,false,40.56,71.29,0.431,Globex,Returning,Organic,2024,Silver,,0,,162.24,-72.48,-72.48
ORD50809,2025-12-25,C1025,West,Accessories,Sunglasses,Online,20.98,2,0.15,6.65,35.67,false,26.16,52.33,0.5,Northwind,New,Organic,2025,Bronze,,0,,52.32,-16.65,-16.65
ORD50540,2025-10-15,C1157,South,Beauty,Perfume,In-Store,51.80,1,0.4,0.00,31.08,false,15.84,35.21,0.55,Acme,Returning,Organic,2024,Silver,,0,,15.84,15.24,15.24
ORD50365,2025-08-31,C1085,West,Footwear,Running Shoes,In-Store,53.19,1,0.1,0.00,47.87,false,94.62,113.18,0.164,Meridian,New,Organic,2024,Gold,,0,,94.62,-46.75,-46.75
ORD50023,2025-12-28,C1117,Midwest,Accessories,Leather Belt,In-Store,44.44,1,0,0.00,37.77,false,26.41,52.82,0.5,Umbra,Returning,Organic,2024,Silver,,0,,26.41,11.36,11.36
ORD50544,2025-05-07,C1083,West,Accessories,Sunglasses,Online,82.59,1,0.05,7.81,78.46,false,26.16,52.33,0.5,Northwind,New,Paid Social,2025,Gold,,0,,26.16,52.30,52.30
ORD50757,2025-02-19,C1106,West,Apparel,Wool Sweater,Online,112.08,2,0.05,10.76,212.95,false,35.65,62.66,0.431,Acme,Returning,Referral,2023,Silver,,0,,71.30,141.65,141.65
ORD50322,2025-11-30,C1101,West,Beauty,Perfume,Online,35.95,3,0,5.39,107.85,true,15.84,35.21,0.55,Acme,Returning,Email,2024,Bronze,,0,,47.52,60.33,60.33
ORD50798,2025-11-24,C1043,Midwest,Apparel,Denim Jacket,In-Store,111.44,2,0.1,0.00,200.59,false,45.49,79.95,0.431,Meridian,New,Paid Social,2024,Bronze,,0,,90.98,109.61,109.61
ORD50093,2025-11-11,C1024,West,Apparel,Summer Dress,Online,98.56,2,0.4,7.09,118.27,true,40.56,71.29,0.431,Globex,Returning,Paid Social,2024,Bronze,Not as described,112.2,Y,81.12,37.15,-75.05
ORD50103,2025-05-04,C1031,South,Apparel,Classic Tee,Online,112.79,5,0.1,0.00,507.56,false,40.01,70.32,0.431,Acme,VIP,Referral,2024,Gold,,0,,200.05,307.51,307.51
ORD50409,2025-11-30,C1115,Midwest,Apparel,Denim Jacket,Online,181.96,2,0.1,5.34,327.53,false,45.49,79.95,0.431,Meridian,VIP,Referral,2023,Gold,,0,,90.98,236.55,236.55
ORD50027,2025-11-05,C1066,South,Beauty,Hand Cream,Online,42.29,2,0.15,11.30,71.89,false,17.77,39.49,0.55,Northwind,Returning,Email,2025,Bronze,,0,,35.54,36.35,36.35
ORD50458,2025-02-02,C1074,West,Beauty,Lip Balm,In-Store,53.81,1,0.1,0.00,48.43,false,16.19,35.98,0.55,Globex,New,Paid Social,2023,Bronze,,0,,16.19,32.24,32.24
ORD50234,2025-03-11,C1020,South,Footwear,Sandals,Mobile App,131.76,2,0.15,4.66,223.99,false,103.25,123.51,0.164,Acme,Returning,Email,2024,Bronze,,0,,206.50,17.49,17.49
ORD50282,2025-10-27,C1024,West,Apparel,Wool Sweater,Mobile App,106.78,2,0.2,5.44,170.85,false,35.65,62.66,0.431,Acme,Returning,Paid Social,2024,Bronze,,0,,71.30,99.55,99.55
ORD50217,2025-01-21,C1102,West,Apparel,Classic Tee,Online,57.55,2,0.05,5.53,109.34,false,40.01,70.32,0.431,Acme,New,Email,2023,Silver,,0,,80.02,29.32,29.32
ORD50255,2025-08-12,C1107,East,Home,Wall Art,Mobile App,72.69,2,0,6.03,145.38,false,28.69,49.47,0.42,Globex,New,Paid Social,2024,Silver,,0,,57.38,88.00,88.00
ORD50465,2025-06-03,C1078,West,Apparel,Wool Sweater,Online,67.82,1,0.15,8.09,57.65,false,35.65,62.66,0.431,Acme,Returning,Organic,2025,Bronze,,0,,35.65,22.00,22.00
ORD50389,2025-08-15,C1090,West,Accessories,Wool Scarf,Online,45.71,1,0,11.42,36.57,false,29.0,57.99,0.5,Northwind,New,Paid Social,2024,Bronze,,0,,29.00,7.57,7.57
ORD50543,2025-10-06,C1061,South,Footwear,Leather Boots,Online,81.57,1,0.05,0.00,77.49,true,94.79,113.39,0.164,Meridian,Returning,Email,2024,Bronze,Wrong size / poor fit,74.19,N,94.79,-17.30,-91.49
ORD50650,2025-05-07,C1155,South,Footwear,Running Shoes,In-Store,177.51,1,0.2,0.00,142.01,false,94.62,113.18,0.164,Meridian,Returning,Email,2025,Silver,,0,,94.62,47.39,47.39
ORD50768,2025-05-05,C1054,Midwest,Beauty,Lip Balm,Online,12.45,2,0.05,6.07,23.65,false,16.19,35.98,0.55,Globex,Returning,Referral,2025,Bronze,,0,,32.38,-8.73,-8.73
ORD50907,2025-11-26,C1068,East,Accessories,Tote Bag,In-Store,67.65,2,0,0.00,135.30,false,25.12,50.23,0.5,Globex,New,Email,2025,Bronze,,0,,50.24,85.06,85.06
ORD50705,2025-12-21,C1126,East,Apparel,Classic Tee,Online,36.45,2,0.15,0.00,61.97,false,40.01,70.32,0.431,Acme,New,Paid Social,2024,Silver,,0,,80.02,-18.05,-18.05
ORD50834,2025-04-06,C1159,Midwest,Beauty,Face Serum,Online,20.86,2,0,11.68,41.72,false,17.07,37.93,0.55,Northwind,Returning,Organic,2025,Silver,,0,,34.14,7.58,7.58
ORD50092,2025-03-29,C1065,Midwest,Apparel,Wool Sweater,Online,102.53,1,0,10.28,102.53,false,35.65,62.66,0.431,Acme,Returning,Referral,2023,Bronze,,0,,35.65,66.88,66.88
ORD50390,2025-07-21,C1052,Midwest,Accessories,Wool Scarf,In-Store,67.89,1,0.15,0.00,57.71,false,29.0,57.99,0.5,Northwind,Returning,Email,2025,Bronze,,0,,29.00,28.71,28.71
ORD50367,2025-09-20,C1001,Midwest,Home,Cotton Throw,Online,45.79,3,0.3,5.68,96.16,false,27.21,46.91,0.42,Acme,Returning,Email,2024,Bronze,,0,,81.63,14.53,14.53
ORD50442,2025-09-17,C1094,South,Beauty,Perfume,Online,27.11,2,0,10.39,54.22,false,15.84,35.21,0.55,Acme,New,Paid Social,2025,Silver,,0,,31.68,22.54,22.54
ORD50776,2025-08-11,C1134,East,Apparel,Denim Jacket,Online,49.44,2,0.4,7.87,59.33,false,45.49,79.95,0.431,Meridian,Returning,Organic,2025,Bronze,,0,,90.98,-31.65,-31.65
ORD50665,2025-06-03,C1018,West,Accessories,Tote Bag,Mobile App,22.92,1,0.15,4.55,19.48,false,25.12,50.23,0.5,Globex,Returning,Referral,2023,Gold,,0,,25.12,-5.64,-5.64
ORD50780,2025-02-10,C1032,West,Apparel,Summer Dress,Online,64.13,1,0,5.82,64.13,false,40.56,71.29,0.431,Globex,New,Paid Social,2024,Silver,,0,,40.56,23.57,23.57
ORD50618,2025-12-31,C1179,South,Footwear,Leather Boots,Online,129.35,3,0.15,6.29,329.84,false,94.79,113.39,0.164,Meridian,Returning,Paid Social,2023,Bronze,,0,,284.37,45.47,45.47
ORD50002,2025-12-17,C1026,West,Beauty,Hand Cream,In-Store,31.08,3,0.25,0.00,69.93,false,17.77,39.49,0.55,Northwind,Returning,Referral,2023,Bronze,,0,,53.31,16.62,16.62
ORD50751,2025-06-07,C1135,East,Apparel,Classic Tee,Online,51.19,2,0.4,4.66,61.43,true,40.01,70.32,0.431,Acme,New,Paid Social,2024,Bronze,Late delivery,61.06,Y,80.02,-18.59,-79.65
ORD50189,2025-03-16,C1068,East,Beauty,Hand Cream,Mobile App,26.68,2,0.4,10.29,32.02,false,17.77,39.49,0.55,Northwind,New,Email,2025,Bronze,,0,,35.54,-3.52,-3.52
ORD50403,2025-10-27,C1112,Midwest,Footwear,Sandals,Mobile App,141.15,1,0.05,10.12,134.09,false,103.25,123.51,0.164,Acme,New,Referral,2023,Bronze,,0,,103.25,30.84,30.84
ORD50012,2025-10-09,C1033,Midwest,Beauty,Hand Cream,In-Store,53.12,1,0.1,0.00,47.81,false,17.77,39.49,0.55,Northwind,New,Organic,2023,Bronze,,0,,17.77,30.04,30.04
ORD50557,2025-09-06,C1005,South,Apparel,Classic Tee,In-Store,110.61,6,0,0.00,663.66,false,40.01,70.32,0.431,Acme,VIP,Referral,2024,Silver,,0,,240.06,423.60,423.60
ORD50681,2025-07-04,C1125,East,Beauty,Hand Cream,Online,19.57,3,0,5.61,58.71,false,17.77,39.49,0.55,Northwind,Returning,Email,2024,Bronze,,0,,53.31,5.40,5.40
ORD50337,2025-10-29,C1116,Midwest,Home,Wall Art,In-Store,45.70,2,0,0.00,91.40,false,28.69,49.47,0.42,Globex,Returning,Paid Social,2025,Bronze,,0,,57.38,34.02,34.02
ORD50083,2025-04-12,C1178,East,Accessories,Baseball Cap,Online,66.66,4,0,8.28,266.64,false,26.45,52.9,0.5,Meridian,VIP,Referral,2024,Gold,,0,,105.80,160.84,160.84
ORD50466,2025-05-15,C1158,West,Accessories,Tote Bag,Online,61.28,1,0,10.61,61.28,false,25.12,50.23,0.5,Globex,Returning,Paid Social,2023,Silver,,0,,25.12,36.16,36.16
ORD50717,2025-08-14,C1015,West,Footwear,Canvas Sneakers,Online,173.29,1,0.15,0.00,147.30,false,93.6,111.96,0.164,Northwind,New,Email,2025,Silver,,0,,93.60,53.70,53.70
ORD50699,2025-03-23,C1043,Midwest,Home,,In-Store,54.22,1,0.05,0.00,51.51,true,,,,,New,Paid Social,2024,Bronze,Damaged in transit,46.4,Y,,,
ORD50152,2025-02-09,C1120,South,Beauty,Perfume,Online,27.29,1,0.1,6.43,24.56,false,15.84,35.21,0.55,Acme,Returning,Email,2023,Bronze,,0,,15.84,8.72,8.72
ORD50277,2025-06-23,C1148,South,Accessories,Leather Belt,Mobile App,67.25,2,0,3.72,134.50,false,26.41,52.82,0.5,Umbra,Returning,Paid Social,2024,Silver,,0,,52.82,81.68,81.68
ORD50065,2025-12-24,C1144,Midwest,Beauty,Bath Set,In-Store,31.70,2,0.2,0.00,50.72,false,19.67,43.71,0.55,Umbra,Returning,Organic,2024,Bronze,,0,,39.34,11.38,11.38
ORD50424,2025-04-23,C1028,West,Accessories,Baseball Cap,Online,40.79,1,0.3,11.90,28.55,false,26.45,52.9,0.5,Meridian,New,Paid Social,2025,Bronze,,0,,26.45,2.10,2.10
ORD50190,2025-06-10,C1172,East,Footwear,Leather Boots,In-Store,116.62,1,0.1,0.00,104.96,false,94.79,113.39,0.164,Meridian,New,Paid Social,2024,Bronze,,0,,94.79,10.17,10.17
ORD50552,2025-09-16,C1170,South,Apparel,Classic Tee,Online,65.91,1,0.1,0.00,59.32,false,40.01,70.32,0.431,Acme,New,Paid Social,2023,Silver,,0,,40.01,19.31,19.31
ORD50782,2025-11-29,C1119,South,Apparel,Chino Pants,In-Store,108.68,3,0,0.00,326.04,false,45.05,79.17,0.431,Meridian,Returning,Organic,2024,Gold,,0,,135.15,190.89,190.89
ORD50448,2025-05-12,C1013,Midwest,Apparel,Summer Dress,Online,82.79,1,0,4.27,66.23,false,40.56,71.29,0.431,Globex,Returning,Email,2024,Bronze,,0,,40.56,25.67,25.67
ORD50463,2025-11-07,C1087,West,Home,Cotton Throw,Online,22.99,2,0,11.24,39.08,false,27.21,46.91,0.42,Acme,Returning,Email,2024,Silver,,0,,54.42,-15.34,-15.34
ORD50239,2025-08-07,C1113,West,Accessories,Wool Scarf,Mobile App,78.18,3,0,5.34,234.54,false,29.0,57.99,0.5,Northwind,Returning,Organic,2023,Bronze,,0,,87.00,147.54,147.54
ORD50683,2025-11-28,C1157,South,Accessories,Tote Bag,Online,29.88,2,0,11.06,59.76,false,25.12,50.23,0.5,Globex,Returning,Organic,2024,Silver,,0,,50.24,9.52,9.52
ORD50718,2025-07-14,C1155,South,Apparel,Denim Jacket,In-Store,59.62,1,0.05,0.00,56.64,false,45.49,79.95,0.431,Meridian,Returning,Email,2025,Silver,,0,,45.49,11.15,11.15
ORD50823,2025-09-19,C1159,Midwest,Home,Wall Art,In-Store,44.45,1,0.05,0.00,42.23,false,28.69,49.47,0.42,Globex,Returning,Organic,2025,Silver,,0,,28.69,13.54,13.54
ORD50520,2025-11-12,C1053,South,Home,Cotton Throw,Online,17.76,1,0.3,9.66,12.43,false,27.21,46.91,0.42,Acme,Returning,Organic,2023,Bronze,,0,,27.21,-14.78,-14.78
ORD50317,2025-02-09,C1116,Midwest,Beauty,,Online,14.86,2,0.1,6.76,26.75,false,,,,,Returning,Paid Social,2025,Bronze,,0,,,,
ORD50854,2025-09-15,C1158,West,Beauty,Face Serum,In-Store,43.36,3,0,0.00,130.08,false,17.07,37.93,0.55,Northwind,Returning,Paid Social,2023,Silver,,0,,51.21,78.87,78.87
ORD50513,2025-11-04,C1122,East,Accessories,Leather Belt,Online,18.37,2,0.05,4.99,34.90,false,26.41,52.82,0.5,Umbra,New,Referral,2024,Silver,,0,,52.82,-17.92,-17.92
ORD50636,2025-11-23,C1031,South,Beauty,Bath Set,Online,31.43,4,0.1,0.00,113.15,false,19.67,43.71,0.55,Umbra,VIP,Referral,2024,Gold,,0,,78.68,34.47,34.47
ORD50229,2025-04-21,C1105,East,Footwear,Running Shoes,In-Store,56.13,3,0.15,0.00,143.13,true,94.62,113.18,0.164,Meridian,Returning,Organic,2023,Gold,Changed mind,137.79,Y,283.86,-140.73,-278.52
